1194	1462
9034	1602
6576	6475
4278	9843
1801	8630
9521	7596
9543	3339
4380	8806
1784	602
2677	8622
2566	4175
6685	9368
6482	4896
8296	9163
5800	444
9195	6994
1906	8229
8595	8481
4704	2872
8323	6505
1501	7843
4101	1044
1182	8480
9850	2965
9082	2526
1586	1647
6701	8271
1015	3182
3167	9311
2345	8967
9754	1540
5960	1659
9768	4555
140	4472
7427	8462
976	8928
6305	5076
9971	7486
3556	9820
450	2637
2346	2036
4284	9046
307	5298
2228	3473
4608	4572
2440	4362
6111	8399
6021	5879
2954	6160
351	380
4621	1326
9307	925
6402	9278
8411	9957
9097	8861
2593	1442
897	6876
488	1203
2173	2715
4676	6781
7287	7115
1143	3398
5514	7163
9277	8467
3322	9627
8846	7943
952	8152
8868	7354
7430	7278
7310	6526
6139	9902
7968	7035
6778	8456
8237	8951
1170	2912
5731	8457
27	6873
1854	5540
4036	1130
4006	7358
757	2851
5300	1709
1003	4168
9062	8432
1445	6371
4958	7583
6273	2926
4618	3050
1381	2854
2000	2551
5766	7731
1008	5792
4604	2861
1332	8639
3991	5337
5996	4747
8188	1296
6456	9190
5463	5517
7622	6908
1887	2580
4491	8160
5505	9108
1209	6886
1961	3208
9437	7727
938	444
3519	5541
3305	4850
4180	7295
186	176
2042	8373
1471	8497
7563	6934
4014	5185
3841	5901
7764	8331
4060	3269
7438	5268
155	9399
8476	9591
7126	9414
35	644
4955	3339
5493	9134
634	5679
9309	2676
4051	780
1173	1614
7713	5186
6798	1553
1087	4562
9884	5146
7831	7322
413	7985
6721	8888
7576	3846
8302	7611
4489	3256
950	9982
2389	1584
5660	1698
4259	9711
2477	5432
1325	190
618	8122
1743	1704
2684	1626
6849	514
8948	7262
8499	5668
6150	6075
9513	4451
3685	4002
7706	4634
3983	95
6217	9643
1793	476
9353	4270
5908	677
4459	6526
8799	6201
8229	1483
7827	5078
1997	6774
2340	495
2441	8490
6569	1954
2940	254
5955	646
4888	9938
741	1105
9581	2533
1581	8934
6802	7488
9611	1261
4013	8409
7461	2242
9892	5288
7320	1888
2061	9659
2383	4502
8148	8952
6455	1088
9205	2410
1734	4093
2348	2475
5197	1928
5008	6777
861	1809
4265	471
3070	8278
8880	530
519	8771
5817	7839
659	7878
7497	3041
2379	5645
1992	8833
6733	1197
1243	8467
5289	3590
941	486
5517	5948
7262	6378
7757	1527
6848	826
9804	5728
1356	322
4499	7173
8160	5158
5050	5657
8198	7429
1302	190
6262	8035
1387	7504
6501	6676
1093	7442
7161	6610
3390	4423
2987	1146
5949	9835
1972	5753
5563	3328
6074	62
500	4234
5219	5549
9891	3417
2977	1193
3607	9238
9227	4993
6742	5728
1669	7835
3169	8830
4444	6559
3253	7431
7705	9201
7266	9676
4953	2829
3003	1027
2890	3503
5261	8108
9051	5152
1525	2028
6344	5131
1266	5571
124	8008
1298	1792
5842	4467
621	286
1025	3873
7716	8729
3074	4982
8405	8027
7810	1407
9054	700
4909	4315
8808	3960
9466	332
5988	5809
5462	7254
1379	5585
5261	2677
7377	1102
7143	7997
1387	8167
1870	9103
6896	4944
4085	5300
2970	1895
6707	2024
2594	1615
6338	1401
5575	5803
1733	1563
1612	7194
8817	2991
2779	4077
5667	155
5179	2809
8152	6566
976	22
5669	7871
4965	9753
3170	7935
1647	9876
9958	4240
1491	6295
5641	7066
2098	7373
8628	3709
4567	7444
6699	7346
1521	2365
7501	6700
5174	5652
3265	6149
5674	8933
4019	638
8685	7189
8572	331
7064	8529
4571	8555
4824	211
5620	6921
7584	4248
630	2151
1692	7329
9496	3212
9694	6997
9911	4867
2648	3176
1016	8321
2109	5034
8959	793
2223	7530
1124	9287
6059	5695
7841	883
5906	3460
7803	3489
7707	8433
5640	9398
5761	5135
2610	5454
2131	2521
321	4779
5697	1336
3100	7805
6370	2059
8597	8592
9588	9721
7878	5647
5415	5718
6529	1320
9178	4332
4809	6884
2764	448
6282	8524
5583	8892
3978	7714
1413	4298
2493	7109
5633	5593
4913	2002
7651	3510
593	7239
3230	8471
2885	8645
4188	9413
9965	3366
3745	4774
250	6508
5222	6531
5032	805
5423	9009
8518	6835
3307	1011
3943	8940
6604	8855
941	4254
2364	1534
1492	5594
5	4377
4238	4192
3790	4203
7557	7534
8976	7806
4042	4197
4337	9073
5001	9760
8082	3519
6594	1389
4530	537
328	1133
9392	1269
5386	1755
2802	6878
7349	2806
1255	1587
6998	5044
5789	4555
2578	4764
2361	6620
8961	6698
5692	3961
6457	3774
7480	3051
5163	2009
3588	5490
3141	2979
6758	8527
4734	9560
5404	2082
2366	6659
3668	9364
1703	9457
3918	4280
4220	6279
900	3181
2977	6592
7141	9434
365	4621
2484	5527
6629	6072
1017	9770
9050	7774
8296	3784
7334	3700
5865	9699
358	9533
9062	2060
8989	2980
6340	3209
9259	7240
6389	2235
3831	3530
1668	4196
8150	4152
9722	4779
223	739
4548	9273
8513	2844
3056	5846
6543	8921
5544	6901
8454	4606
8961	7443
7585	5301
651	6844
2540	7040
9078	6370
569	746
565	8719
4897	287
3498	5120
1025	8046
4392	9537
889	7448
5383	7432
6368	926
4333	4822
5532	3293
2264	3117
8594	2914
9960	1133
9953	9037
7503	522
9782	8067
9241	4679
8354	2738
9798	9379
783	4190
8916	1672
1637	4298
9103	8005
5223	3435
2826	755
6728	5089
3871	5322
8003	3830
6454	7956
2866	3957
8478	2648
2024	7718
7326	377
455	7124
9755	1237
1313	8670
2908	2950
2968	2011
954	8190
5446	3779
8944	2174
8868	2815
7495	6870
6644	3949
4826	9509
7905	3303
2157	9928
1020	9483
305	1475
6606	60
2712	7918
8730	5620
867	1697
7630	1821
9887	3076
5600	8831
5249	4467
1645	2744
1337	8288
6692	6162
7797	4597
9464	9953
4525	484
9435	4829
1958	6040
4888	4669
3958	3617
288	4825
5313	7918
6645	5199
993	2244
4029	6242
6710	5673
8985	8047
3960	5677
4208	1757
273	3672
1709	4797
4156	1144
9626	6113
7184	4513
782	1141
8130	1069
5965	3442
8987	2610
8641	9979
4853	2669
6221	1563
8342	5205
9609	2302
882	3817
4058	1155
7489	5767
5952	1644
6910	5577
7757	4093
89	8538
5233	8218
9607	1198
1660	8593
3807	300
8572	8660
2969	4792
222	1310
9997	9831
3612	878
3647	7669
2032	1136
3435	7983
2779	344
3560	536
4436	3648
9074	9669
1866	8680
867	3526
7273	4673
3825	5845
3333	6793
636	3554
8103	633
3385	1714
1511	7032
9383	3543
8167	2818
1526	946
3161	5085
1481	7597
8733	554
7266	598
9234	8132
4124	6507
2805	7948
2351	6137
4741	2987
9691	2844
3619	3075
4558	5130
107	3940
8672	8273
6757	197
9219	9918
5281	699
7515	4014
1253	4780
4612	487
2912	8735
6993	5717
6682	9344
1854	1423
2330	1544
4266	5949
4619	8823
1078	4726
2762	9749
2998	9519
9946	2216
9437	5226
2915	6951
9239	4168
1731	3851
4654	4643
2585	1647
359	9266
990	2212
689	3320
3756	4954
9268	8375
3776	345
3100	6538
94	6098
6057	39
8314	5493
5265	1228
2443	4504
5396	4174
8354	50
8816	938
1696	9174
204	2686
1386	892
6005	5142
5846	5273
3516	9622
5618	6616
6159	5711
2713	2216
5750	1026
7708	1014
2254	151
5518	7650
4324	3871
7699	3139
4809	9395
2313	5012
2081	3698
5904	8085
8839	1749
3358	2355
1370	8975
8970	7529
4685	1683
9744	435
2709	7452
1448	4962
7603	6966
2612	1926
836	310
5065	5645
9705	7378
656	1785
1076	6560
9870	9915
8308	3227
2269	9678
2201	1239
7206	6886
2921	6950
7320	5629
4402	8768
591	2004
5733	3202
3930	6569
3512	8995
2213	3216
6372	2869
5000	7447
9428	4869
7361	7736
8096	9630
7413	296
868	4619
7181	3789
1569	4501
9418	5970
3269	8
7974	9001
3210	1904
5570	6721
898	7782
9936	7270
650	4936
4716	78
9804	2077
7813	7899
1707	5225
8195	2575
9843	5376
6363	1411
9876	5781
7381	3144
5788	5354
2145	8997
7257	7714
5718	8155
5496	5653
5424	6145
588	139
6223	392
2216	4035
8291	3922
9259	6485
6497	9102
1860	2859
513	1736
8639	7893
4880	4427
3246	7025
3424	503
4739	9141
8657	234
4794	4080
6379	5381
4219	2601
5773	6434
6635	4063
356	5894
547	6852
4995	2407
9711	5507
4143	8350
3400	9023
2777	6646
6047	6200
7148	785
5341	5805
1018	134
9884	7397
5515	4103
9997	1287
537	6631
5349	892
2525	5896
7744	7520
8302	7455
3027	2445
5804	6426
1467	8580
3071	7513
4780	218
8298	120
6023	9316
254	5907
6712	5768
9	6708
7054	545
3339	2402
1437	5863
8298	9180
3382	6600
6634	6409
9044	2438
2834	510
1018	5904
8023	5797
6122	6321
5917	2144
5636	6170
8050	2347
1937	8058
9055	8991
8603	2394
1393	39
8256	9690
9219	1638
6289	5853
8046	5332
8290	880
5842	9308
6783	3864
5105	2905
185	1021
5048	5820
7191	3098
8167	9127
1156	7221
8118	9759
9615	9510
9797	7871
9199	9016
9508	5488
4868	7554
819	3158
8434	6661
2465	5216
524	7569
8121	709
8589	3169
6528	5779
6266	4695
4906	7422
1916	3023
7180	1530
2533	6977
9400	1731
5992	8908
7218	859
6462	8037
4016	4895
4697	6481
111	5221
4049	8231
5929	2638
1399	2457
8417	7664
7151	3323
5086	9066
6346	2265
595	8878
9241	9995
609	5233
8902	7827
6091	5363
5864	107
257	560
6587	367
5781	636
8597	1710
3273	9996
4166	1690
7659	1317
5012	2745
383	1358
5009	978
235	4250
972	843
9483	9873
8670	5573
5236	4533
5680	5492
5093	2266
5859	873
2902	4456
2582	6174
4451	6748
7864	2110
8065	2876
4854	8447
4233	9863
9424	4467
4113	396
5310	3595
268	3979
9168	5503
8511	4847
995	3604
7113	6854
4476	14
1309	7058
6188	5759
3806	4051
7868	1870
6926	2722
317	1158
2584	9741
5625	6696
136	934
291	404
4913	9458
5907	3424
4305	6901
7027	1417
3755	1503
1430	5063
8560	7617
822	2366
1667	8690
4235	8593
1411	4552
9750	3995
4292	5375
691	4428
6308	981
4831	1221
439	738
4644	4743
7639	1670
6159	1393
3173	7588
6455	1732
5205	7276
4097	6872
5966	8332
5464	7376
2884	5214
1370	7176
588	2060
1603	6896
3041	6434
8116	3479
7171	2760
8221	4809
4430	4380
6201	7602
1968	2656
9334	7172
9932	3430
4044	5897
1762	9508
3272	4646
4721	4642
1821	5309
6702	3423
2205	9743
9856	321
3221	7027
3080	1442
1835	7510
5821	8036
5111	7789
692	4444
4960	623
7874	9003
6519	9636
8511	9791
4281	3232
4433	6101
8540	1134
9524	745
876	9380
1065	4097
6406	4145
5538	8241
1654	1359
6277	6765
9147	6968
1208	4107
7590	9082
3110	4109
8717	1620
3899	2997
4851	8331
9098	3391
9465	8621
4136	341
8000	5201
4437	4405
9345	9975
2645	999
1334	8922
7763	481
5889	8971
4587	3479
8052	7696
7587	6768
9316	1486
9765	4167
9817	8862
7557	9281
7482	1692
9622	5481
6892	4058
9886	6237
4033	2531
7236	5366
1452	4998
5846	7340
3968	433
818	2019
8129	8405
8787	7444
9890	8551
1610	9707
7412	9167
8988	4893
859	8609
374	7751
2667	259
3987	6699
2789	1223
2065	4240
6220	7910
1580	188
8343	2398
2207	6471
802	994
3915	692
9544	5524
398	6956
4691	9385
1849	5549
7993	2222
3299	660
2481	7286
7358	5269
8509	9422
9509	4728
7332	1089
4916	5674
3486	7123
2145	4288
8116	6059
4979	7660
1583	5377
4615	6273
4761	6463
1822	2754
8685	5121
3413	1166
2406	771
6434	915
193	5943
5642	7524
7031	558
3198	517
7681	5343
4804	5796
1401	9783
3456	2983
5159	8070
9255	9919
4533	1077
2673	3218
6197	6086
4383	8603
6856	817
9517	7048
6760	5159
4572	3791
5716	7770
4307	3397
3112	9111
9192	4512
8893	2647
7495	4051
717	6750
3970	5249
7826	6643
8467	4022
2728	2849
2624	9583
3666	2140
6631	425
7299	1203
4215	3014
8972	8522
6411	2083
7632	5602
6595	6524
8249	4089
575	8965
838	4545
4214	8664
1188	2681
2685	3915
5529	5309
3498	9195
7449	129
9619	4747
1331	3833
7761	302
2354	4171
2385	9986
9773	8979
6510	8021
3068	7085
6986	3906
1630	1200
2569	2817
3880	5254
6732	9409
563	230
8603	8011
358	8222
2758	1688
2055	518
1990	4409
4689	4374
4394	4461
3353	903
2482	6421
7987	9467
327	9616
667	2896
2433	4547
8149	9164
3956	8712
9393	2559
6722	9751
780	9479
1439	2834
9997	3428
7243	4685
7802	1636
9146	1155
2539	1627
7575	525
1094	7902
141	1761
797	2574
6307	8946
1738	262
7657	1130
2821	4379
881	3600
3858	2319
6434	3854
5747	3676
8539	3548
5312	7684
4703	7850
9311	2278
8375	404
179	8516
2164	975
1089	8471
9921	2826
8733	7577
3956	1553
1955	4836
5153	5812
7155	1586
9666	2901
5262	8205
6449	573
5889	1151
8423	5199
3428	6797
5602	3606
5312	7766
4581	6400
6237	4501
9226	4969
2078	3181
6521	4032
8017	1673
9844	5171
3259	9510
8071	8521
7714	4519
9094	3602
5670	7516
8801	9097
4312	4403
2703	9624
2168	7283
6024	8404
1784	5249
3373	3861
8429	9893
7893	6445
1566	7737
1615	4824
7246	9686
3345	4960
4205	2438
8562	9874
9953	7362
8970	4265
1764	1672
3889	3932
8955	9912
2336	738
5160	5708
4598	3589
5601	2490
33	7166
226	1648
1990	7472
1334	5334
2432	5538
7771	993
5411	7724
8355	4381
1989	118
6053	5878
4050	5007
5789	6386
5745	949
2093	342
4537	7694
2832	4570
4859	3058
6218	6848
530	7551
2182	2961
3088	9953
3953	8499
7677	2307
2879	9666
2425	8932
5543	6475
3938	1332
2860	9682
2280	4953
24	6817
2646	2856
1386	7504
5914	7603
4352	6443
5154	6533
9403	8242
6486	3356
6740	4162
5663	9619
3827	8088
8550	9369
4562	2488
700	7421
2170	2980
2374	2194
9796	5019
5049	1182
2523	962
8785	6874
7404	3938
3407	6807
2179	9892
163	8919
4054	5825
8537	7880
3912	7087
7248	8474
9574	7948
5895	1744
927	8268
3937	722
3286	8985
1904	5809
9947	688
2682	7351
4625	6089
4157	6804
5981	4320
5722	34
144	4259
7913	4056
1345	5161
2529	919
3108	8424
2662	4035
6691	6599
4757	9977
5584	6660
5785	5530
7347	8467
2880	1972
4556	7037
8775	536
1356	4497
569	1500
8755	8482
5556	100
3642	8085
1019	6750
6508	3681
785	3198
279	5541
3175	5862
2201	8960
1391	9548
7426	4271
1519	1981
1308	294
2517	2664
4791	3086
4163	3545
1567	9718
3645	5209
7802	4663
1959	4310
8343	2743
7507	8621
8284	682
4483	484
9641	5874
31	7066
144	1550
9047	1451
1843	1563
4114	6633
4649	8277
178	6215
7995	3823
1424	5797
8485	3382
106	6828
6125	7612
5449	4408
8293	9931
4891	7934
5804	4922
4999	5948
6471	4046
7398	8314
5609	1512
4947	257
9788	5125
6472	7782
8947	7895
3578	7432
1276	3683
4259	7401
1295	9708
1808	9588
9638	6699
7521	5442
1620	2520
1389	8091
6565	8787
6404	2174
298	1351
2430	86
6475	8901
7868	5421
6796	1446
2853	8072
5129	7111
5472	6424
6818	7279
6012	6456
3977	3532
1898	5597
6052	3286
3688	2617
2073	91
4790	2371
1441	7220
2456	7916
6121	324
3336	2916
1770	6189
987	6898
3299	6459
3322	117
3737	9333
6573	7714
2865	8470
3311	8916
1756	6998
1533	3828
7089	6323
6198	8529
3542	8654
6445	9663
8978	9781
2578	747
5969	3565
7644	9268
23	965
9384	3760
298	5957
1473	3162
4427	4784
2078	6182
1781	3610
10	8869
9932	6208
7398	3474
4861	3842
3136	3839
3623	5714
4585	9591
9278	2229
8858	9301
3194	8242
3061	3491
4198	4534
6652	8625
9317	8729
4807	1098
2338	4816
9966	2270
1024	7364
5743	5885
1206	8879
9723	4828
4592	4307
4419	3870
6535	3276
3171	9728
1517	6231
3218	5715
764	9870
4339	80
8599	9145
1177	936
3961	1143
3206	4984
8507	8948
868	9713
7826	590
4541	2418
4896	8959
6287	1431
2234	9457
1158	3750
5687	4376
9465	6450
4246	3803
6530	2844
2948	7707
3780	6908
8849	6985
1892	7356
5933	2759
7068	3759
3349	1608
6176	8245
566	2463
9675	2800
1919	833
6549	7606
5209	6014
4056	9454
9816	585
2297	2764
8291	6076
9672	7140
3060	1563
4495	8993
4322	1563
2751	7671
3170	8927
5915	3736
1389	5590
6535	3308
6423	3084
913	1631
9097	4968
1085	8913
5553	3381
1677	3844
9457	1348
983	2517
2911	5478
1509	7233
7040	4260
4903	210
3186	818
3946	4575
6407	480
7882	2830
3564	8795
4460	2661
3762	5544
1574	9315
8925	3250
3158	8381
4598	4141
897	7508
9618	2405
4740	6658
6665	9643
6867	9850
460	812
4424	6867
1292	2306
9696	4856
1100	4156
7516	4862
9700	9089
4176	8624
2339	7334
7004	6936
1474	7901
4444	1092
306	9184
7749	6970
8826	4615
6819	9286
5427	1243
6153	6719
3549	5849
1574	4648
5	9089
9510	9704
8178	3686
8327	516
1019	5331
7452	2493
3231	1896
3584	3536
1079	1332
506	9905
5947	7324
9191	1373
8567	5343
8091	2116
1192	9665
6764	1196
8753	6273
899	6931
9958	9226
7446	977
4557	4898
3469	7788
6793	7052
1324	7872
8384	1829
7776	4330
9153	6967
5703	7719
2309	3794
9835	3501
3458	6598
4696	2211
2870	5595
9141	2828
4821	6587
3804	9378
1484	7273
7165	8277
4324	8488
6148	2708
316	3924
7037	9468
890	2740
7187	3199
6533	7021
6699	9991
3618	1395
2201	6488
6990	1341
9315	1811
7927	3119
1188	9411
391	8353
7688	4715
6840	3836
7422	7155
7759	4458
6623	8649
7198	3809
1847	3731
830	8546
3721	4447
9941	5921
935	6931
7262	249
8741	5189
3367	9929
4600	3758
8281	2287
8472	5120
6122	5893
2275	3881
351	8898
2529	7548
2706	4375
1278	3536
2921	4999
7982	2861
919	8917
9791	8181
9165	8532
3369	2532
8461	7968
6289	6741
255	4761
1861	6376
653	4136
257	1004
3033	2785
8552	5739
7160	9829
9274	80
4828	7256
2941	5746
6172	2732
3927	5337
1264	7296
7869	9724
5264	4158
6464	5518
8918	8325
1894	9571
2460	2150
574	5493
4934	9125
1231	2094
8954	505
2174	3781
7761	5114
9527	3932
7846	3454
9269	9109
749	7137
8832	6012
1294	5296
1529	211
3620	3423
9782	6080
5572	355
1572	506
9480	2803
2600	8434
3308	4773
2215	1068
9887	1742
4999	7732
5195	4268
6840	5943
1404	5672
1955	2697
968	3484
2908	4588
6906	2689
667	2478
3044	2239
2984	2524
5042	5583
958	8349
356	3172
9416	242
4913	4415
7973	108
8682	4813
6051	85
485	8005
